country,brand,model,year,price,price_log,transmission,mileage,mileage_log,fuelType,tax,tax_log,mpg,mpg_log,engineSize,engineSize_log
United States,Ford,KA,2009,2995,8.005033344637111,Manual,61000,11.0186455364637,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,Galaxy,2007,2495,7.822444729489319,Manual,133694,11.803316365232927,Diesel,235.0,5.4638318050256105,43.5,3.7954891891721947,2.0,1.0986122886681098
United States,Ford,Focus,2009,2395,7.78155595923534,Manual,102000,11.532737896139919,Diesel,30.0,3.4339872044851463,58.9,4.092676505121403,1.6,0.9555114450274363
United States,Ford,KA,2008,1895,7.547501682814967,Manual,50990,10.839404425545462,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.3,0.8329091229351039
United States,Ford,C-MAX,2010,3195,8.069655306886165,Manual,73929,11.210873978551145,Diesel,30.0,3.4339872044851463,57.7,4.072439726834051,1.6,0.9555114450274363
United States,Ford,C-MAX,2009,1995,7.59890045687141,Manual,79606,11.284857307664499,Petrol,240.0,5.484796933490655,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,KA,2012,3295,8.100464891029363,Manual,45500,10.725489582719506,Petrol,30.0,3.4339872044851463,57.7,4.072439726834051,1.2,0.7884573603642703
United States,Ford,KA,2010,3195,8.069655306886165,Manual,80000,11.289794413577894,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,Focus,2009,2995,8.005033344637111,Manual,109000,11.599112335481124,Diesel,145.0,4.983606621708336,53.3,3.9945242269398897,1.8,1.0296194171811581
United States,Ford,Focus,2008,2295,7.738923757439457,Manual,81000,11.302216779257382,Diesel,145.0,4.983606621708336,54.3,4.012772908528289,1.8,1.0296194171811581
United States,Ford,Focus,2009,2495,7.822444729489319,Manual,118000,11.678448377988165,Diesel,30.0,3.4339872044851463,62.8,4.155753190350744,1.6,0.9555114450274363
United States,Ford,KA,2011,3000,8.006700845440367,Manual,64304,11.071392667700188,Petrol,30.0,3.4339872044851463,57.7,4.072439726834051,1.2,0.7884573603642703
United States,Ford,KA,2007,1295,7.16703787691222,Manual,88000,11.385103457032141,Petrol,200.0,5.303304908059076,43.5,3.7954891891721947,1.3,0.8329091229351039
United States,Ford,Mondeo,2005,1295,7.16703787691222,Manual,103000,11.542493975902508,Diesel,185.0,5.225746673713202,48.7,3.906004933102583,2.0,1.0986122886681098
United States,Ford,Focus,2008,1995,7.59890045687141,Manual,141000,11.856522261533737,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Focus,2011,3295,8.100464891029363,Manual,86000,11.362114203075018,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,S-MAX,2006,2995,8.005033344637111,Manual,111000,11.6172944892629,Diesel,200.0,5.303304908059076,45.6,3.8416005411316,1.8,1.0296194171811581
United States,Ford,Fiesta,2007,1595,7.3752557780097545,Manual,115000,11.652696102959753,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.4,0.8754687373538999
United States,Ford,C-MAX,2007,1995,7.59890045687141,Manual,1995,7.59890045687141,Petrol,240.0,5.484796933490655,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,Fiesta,2005,1295,7.16703787691222,Manual,119000,11.686887175419702,Petrol,165.0,5.111987788356544,45.6,3.8416005411316,1.2,0.7884573603642703
United States,Ford,Mondeo,2008,1995,7.59890045687141,Manual,130000,11.775297421715827,Diesel,200.0,5.303304908059076,47.9,3.8897773964808264,2.0,1.0986122886681098
United States,Ford,C-MAX,2007,2495,7.822444729489319,Manual,96000,11.472113887062386,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,Fiesta,2008,694,6.543911845564792,Manual,82020,11.314730591019984,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,KA,2013,2975,7.998335395952982,Manual,69000,11.141876276228,Petrol,30.0,3.4339872044851463,57.7,4.072439726834051,1.2,0.7884573603642703
United States,Ford,Focus,2009,2995,8.005033344637111,Manual,93400,11.444657330797734,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Focus,2005,1995,7.59890045687141,Manual,40000,10.596659732783579,Petrol,205.0,5.327876168789581,44.1,3.8088822465086327,1.6,0.9555114450274363
United States,Ford,KA,2010,2995,8.005033344637111,Manual,90000,11.407576060361786,Diesel,30.0,3.4339872044851463,67.3,4.223909766576744,1.2,0.7884573603642703
United States,Ford,Focus,2007,2495,7.822444729489319,Manual,78000,11.264476926102367,Diesel,125.0,4.836281906951478,58.9,4.092676505121403,1.6,0.9555114450274363
United States,Ford,Focus,2010,2995,8.005033344637111,Manual,88000,11.385103457032141,Petrol,205.0,5.327876168789581,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Mondeo,2005,675,6.516193076042964,Manual,108000,11.58989576532275,Petrol,260.0,5.564520407322694,36.2,3.616308761279101,1.8,1.0296194171811581
United States,Ford,Focus,2007,2799,7.937374696163295,Automatic,50403,10.827825815989584,Petrol,260.0,5.564520407322694,37.1,3.6402142821326553,1.6,0.9555114450274363
United States,Ford,Fiesta,2009,2799,7.937374696163295,Manual,70103,11.157735132735686,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Focus,2009,3299,8.101677747454572,Manual,67416,11.118652490616178,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Fusion,2007,2299,7.7406644019172415,Manual,62233,11.038656753177118,Petrol,200.0,5.303304908059076,42.8,3.7796338173824005,1.6,0.9555114450274363
United States,Ford,Fusion,2008,3199,8.070906088787819,Manual,55789,10.929349920839574,Petrol,260.0,5.564520407322694,37.2,3.6428355156125294,1.6,0.9555114450274363
United States,Ford,Focus,2008,3000,8.006700845440367,Manual,91000,11.418625774449598,Petrol,160.0,5.081404364984463,51.4,3.9589065913269965,1.0,0.6931471805599453
United States,Ford,Mondeo,2007,1495,7.310550158534422,Manual,127000,11.751950239425476,Petrol,260.0,5.564520407322694,37.2,3.6428355156125294,1.8,1.0296194171811581
United States,Ford,Escort,1996,3000,8.006700845440367,Manual,50000,10.819798284210286,Petrol,265.0,5.583496308781699,34.4,3.5667118201397288,1.8,1.0296194171811581
United States,Ford,Puma,2002,2195,7.694392802629421,Manual,108000,11.58989576532275,Petrol,230.0,5.442417710521793,38.2,3.6686767467964168,1.7,0.9932517730102834
United States,Ford,Puma,2002,2695,7.899524472032198,Manual,69000,11.141876276228,Petrol,220.0,5.3981627015177525,38.7,3.681351187693145,1.6,0.9555114450274363
United States,Ford,Galaxy,2005,1995,7.59890045687141,Manual,114000,11.643962499267984,Petrol,305.0,5.723585101952381,28.0,3.367295829986474,2.3,1.1939224684724346
United States,Ford,Focus,2005,675,6.516193076042964,Manual,121000,11.703554089007538,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,2.0,1.0986122886681098
United States,Ford,Mondeo,2007,1200,7.0909098220799835,Manual,110000,11.608244735642321,Diesel,200.0,5.303304908059076,47.9,3.8897773964808264,2.0,1.0986122886681098
United States,Ford,Mondeo,2008,1299,7.170119543449628,Manual,1,0.6931471805599453,Diesel,200.0,5.303304908059076,47.9,3.8897773964808264,2.0,1.0986122886681098
United States,Ford,Fiesta,2004,950,6.85751406254539,Manual,74000,11.211833885608513,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.2,0.7884573603642703
United States,Ford,Focus,2007,2995,8.005033344637111,Manual,63000,11.050905878263567,Petrol,240.0,5.484796933490655,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,KA,2009,2995,8.005033344637111,Manual,73000,11.19822841866684,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,KA,2008,1550,7.346655163176539,Manual,77000,11.251573687764477,Petrol,200.0,5.303304908059076,43.5,3.7954891891721947,1.3,0.8329091229351039
United States,Ford,Focus,2009,1695,7.4360278163518485,Manual,139600,11.846543632608535,Petrol,145.0,4.983606621708336,48.7,3.906004933102583,1.6,0.9555114450274363
United States,Ford,S-MAX,2007,2995,8.005033344637111,Manual,129000,11.767575435251748,Diesel,200.0,5.303304908059076,45.6,3.8416005411316,1.8,1.0296194171811581
United States,Ford,C-MAX,2009,2995,8.005033344637111,Manual,87500,11.37940550085183,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,Fiesta,2008,2695,7.899524472032198,Manual,78500,11.270866642542865,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Fiesta,2006,2395,7.78155595923534,Manual,63100,11.052491896264268,Petrol,160.0,5.081404364984463,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Focus,2003,1695,7.4360278163518485,Manual,89630,11.40345652126786,Petrol,200.0,5.303304908059076,40.9,3.735285826928092,1.6,0.9555114450274363
United States,Ford,Fiesta,2007,2795,7.935945103353701,Manual,63000,11.050905878263567,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Fusion,2006,2495,7.822444729489319,Manual,69255,11.14556506289561,Petrol,200.0,5.303304908059076,43.5,3.7954891891721947,1.4,0.8754687373538999
United States,Ford,Mondeo,2008,3295,8.100464891029363,Manual,85500,11.356283350762888,Petrol,300.0,5.707110264748875,35.8,3.6054978451748854,2.0,1.0986122886681098
United States,Ford,Fiesta,2004,2295,7.738923757439457,Manual,88936,11.395683532890896,Petrol,200.0,5.303304908059076,44.1,3.8088822465086327,1.4,0.8754687373538999
United States,Ford,Focus,2005,2295,7.738923757439457,Manual,87530,11.379748295315627,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,2.0,1.0986122886681098
United States,Ford,Fiesta,2008,2695,7.899524472032198,Manual,77570,11.258948924983619,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Focus,2008,2895,7.971085753505607,Manual,91000,11.418625774449598,Petrol,195.0,5.278114659230517,42.1,3.763522997109702,1.6,0.9555114450274363
United States,Ford,Fiesta,2006,2395,7.78155595923534,Manual,73370,11.20328404116402,Petrol,160.0,5.081404364984463,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Focus,2007,2695,7.899524472032198,Manual,61000,11.0186455364637,Petrol,200.0,5.303304908059076,40.4,3.7232808808312687,1.6,0.9555114450274363
United States,Ford,Fusion,2008,1895,7.547501682814967,Manual,105000,11.561725152903833,Petrol,200.0,5.303304908059076,42.8,3.7796338173824005,1.6,0.9555114450274363
United States,Ford,KA,2009,2350,7.762596048540069,Manual,92000,11.429554725537322,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,Fiesta,2007,2895,7.971085753505607,Manual,50000,10.819798284210286,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.4,0.8754687373538999
United States,Ford,Focus,2009,2695,7.899524472032198,Manual,104000,11.552155793461898,Diesel,205.0,5.327876168789581,47.9,3.8897773964808264,2.0,1.0986122886681098
United States,Ford,KA,2010,2995,8.005033344637111,Manual,48000,10.778977123006351,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,Fusion,2005,2095,7.647786045440933,Manual,31000,10.34177474101152,Petrol,200.0,5.303304908059076,41.5,3.7495040759303713,1.4,0.8754687373538999
United States,Ford,Fiesta,2009,2250,7.719129840906732,Manual,100000,11.51293546492023,Diesel,20.0,3.044522437723423,67.3,4.223909766576744,1.6,0.9555114450274363
United States,Ford,Fiesta,2008,2350,7.762596048540069,Manual,59500,10.993748398115178,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Streetka,2006,1850,7.523481312573497,Manual,74055,11.212576842747048,Petrol,290.0,5.673323267171493,35.8,3.6054978451748854,1.6,0.9555114450274363
United States,Ford,Focus,2003,495,6.206575926724928,Manual,177644,12.087542455823705,Petrol,200.0,5.303304908059076,41.5,3.7495040759303713,1.6,0.9555114450274363
United States,Ford,Fusion,2009,1450,7.280008252884188,Manual,94028,11.451358524310818,Petrol,205.0,5.327876168789581,43.5,3.7954891891721947,1.4,0.8754687373538999
United States,Ford,Fiesta,2008,2650,7.8826922062890254,Manual,73206,11.201046323792598,Petrol,150.0,5.017279836814924,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,KA,2009,3295,8.100464891029363,Manual,68441,11.133741950255953,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,KA,2008,795,6.679599185844383,Manual,76000,11.23850177707664,Petrol,205.0,5.327876168789581,43.5,3.7954891891721947,1.3,0.8329091229351039
United States,Ford,Fiesta,2010,2998,8.00603417874901,Manual,94000,11.451060699493427,Petrol,125.0,4.836281906951478,50.4,3.9396381724611196,1.2,0.7884573603642703
United States,Ford,C-MAX,2008,2479,7.8160138391590275,Manual,82000,11.314486721293981,Petrol,240.0,5.484796933490655,38.7,3.681351187693145,2.0,1.0986122886681098
United States,Ford,Focus,2005,1885,7.542213463193403,Manual,98213,11.49490405037241,Petrol,200.0,5.303304908059076,42.1,3.763522997109702,1.6,0.9555114450274363
United States,Ford,Fiesta,2000,1995,7.59890045687141,Manual,43000,10.668978650219241,Petrol,160.0,5.081404364984463,41.5,3.7495040759303713,1.3,0.8329091229351039
United States,Ford,KA,2007,1990,7.596392304064196,Manual,50000,10.819798284210286,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.3,0.8329091229351039
United States,Ford,Fusion,2010,1795,7.493317248862145,Manual,83000,11.326607934898927,Petrol,200.0,5.303304908059076,43.5,3.7954891891721947,1.4,0.8754687373538999
United States,Ford,Fiesta,2010,2950,7.989899374942939,Manual,70000,11.156264806643742,Diesel,20.0,3.044522437723423,67.3,4.223909766576744,1.4,0.8754687373538999
United States,Ford,Fiesta,2009,2750,7.919719760924575,Manual,98000,11.49273296168228,Petrol,145.0,4.983606621708336,49.6,3.92395157629342,1.2,0.7884573603642703
United States,Ford,Fiesta,2008,2175,7.685243607975833,Manual,95000,11.461642696843066,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.4,0.8754687373538999
United States,Ford,Fiesta,2008,2250,7.719129840906732,Manual,61000,11.0186455364637,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Fiesta,2008,1999,7.600902459542082,Manual,90000,11.407576060361786,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.4,0.8754687373538999
United States,Ford,Fiesta,2006,2275,7.730174795246222,Manual,45000,10.714439990727769,Petrol,165.0,5.111987788356544,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Fiesta,2008,1799,7.495541943884256,Manual,103000,11.542493975902508,Petrol,150.0,5.017279836814924,47.1,3.8732821771117156,1.2,0.7884573603642703
United States,Ford,Fiesta,2008,2499,7.824046010856292,Automatic,83000,11.326607934898927,Petrol,265.0,5.583496308781699,38.2,3.6686767467964168,1.6,0.9555114450274363
United States,Ford,Focus,2008,2375,7.773173680482536,Manual,89000,11.39640288460621,Petrol,205.0,5.327876168789581,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Fusion,2008,2750,7.919719760924575,Automatic,66000,11.097425172408931,Petrol,260.0,5.564520407322694,37.2,3.6428355156125294,1.6,0.9555114450274363
United States,Ford,KA,2008,850,6.7464121285733745,Manual,77000,11.251573687764477,Petrol,195.0,5.278114659230517,43.5,3.7954891891721947,1.3,0.8329091229351039
United States,Ford,Focus,2010,2725,7.9105906122564775,Manual,95000,11.461642696843066,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Focus,2010,2645,7.880804344674901,Manual,105000,11.561725152903833,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,C-MAX,2006,1775,7.4821189235521155,Manual,91000,11.418625774449598,Petrol,235.0,5.4638318050256105,40.4,3.7232808808312687,1.6,0.9555114450274363
United States,Ford,Fiesta,2004,999,6.907755278982137,Manual,111000,11.6172944892629,Petrol,160.0,5.081404364984463,45.6,3.8416005411316,1.2,0.7884573603642703
United States,Ford,Focus,2009,1999,7.600902459542082,Manual,109000,11.599112335481124,Petrol,235.0,5.4638318050256105,40.4,3.7232808808312687,1.8,1.0296194171811581
United States,Ford,C-MAX,2008,1999,7.600902459542082,Manual,97000,11.48247656671073,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,Focus,2005,1449,7.27931883541462,Manual,101000,11.522885696764481,Petrol,200.0,5.303304908059076,42.1,3.763522997109702,1.6,0.9555114450274363
United States,Ford,Fiesta,2007,1695,7.4360278163518485,Manual,103000,11.542493975902508,Petrol,165.0,5.111987788356544,45.6,3.8416005411316,1.4,0.8754687373538999
United States,Ford,C-MAX,2010,2500,7.824445930877619,Manual,99000,11.502885230075814,Diesel,160.0,5.081404364984463,52.3,3.975936331171799,1.8,1.0296194171811581
United States,Ford,Fiesta,2009,2595,7.86172707782398,Manual,80000,11.289794413577894,Petrol,125.0,4.836281906951478,52.3,3.975936331171799,1.2,0.7884573603642703
United States,Ford,Focus,2005,795,6.679599185844383,Manual,71214,11.173458749368686,Petrol,200.0,5.303304908059076,42.1,3.763522997109702,1.6,0.9555114450274363
United States,Ford,Fusion,2009,2890,7.969357742016346,Automatic,44000,10.691967639914864,Petrol,260.0,5.564520407322694,37.7,3.655839600035736,1.6,0.9555114450274363
United States,Ford,C-MAX,2009,2280,7.732369222284388,Manual,89000,11.39640288460621,Petrol,200.0,5.303304908059076,40.9,3.735285826928092,1.6,0.9555114450274363
United States,Ford,Focus,2007,1450,7.280008252884188,Manual,100100,11.513934955263402,Petrol,200.0,5.303304908059076,42.8,3.7796338173824005,1.6,0.9555114450274363
United States,Ford,Focus,2008,2900,7.972810784121404,Automatic,75800,11.235866764155578,Petrol,260.0,5.564520407322694,37.7,3.655839600035736,1.6,0.9555114450274363
United States,Ford,Fiesta,2010,3200,8.071218539969863,Manual,68700,11.13751903414526,Diesel,20.0,3.044522437723423,67.3,4.223909766576744,1.4,0.8754687373538999
United States,Ford,Fusion,2004,1500,7.313886831633462,Automatic,59300,10.990381448250039,Petrol,200.0,5.303304908059076,42.8,3.7796338173824005,1.4,0.8754687373538999
United States,Ford,Mondeo,2009,2790,7.934155233536322,Manual,114000,11.643962499267984,Petrol,300.0,5.707110264748875,35.8,3.6054978451748854,2.0,1.0986122886681098
United States,Ford,Fiesta,2010,2690,7.897668150726906,Manual,109000,11.599112335481124,Diesel,0.0,0.0,76.3,4.3476939555933765,1.6,0.9555114450274363
United States,Ford,Mondeo,2010,2890,7.969357742016346,Manual,108000,11.58989576532275,Diesel,200.0,5.303304908059076,48.7,3.906004933102583,1.8,1.0296194171811581
United States,Ford,Focus,2009,2400,7.783640596221253,Manual,92000,11.429554725537322,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,KA,2011,2995,8.005033344637111,Manual,76000,11.23850177707664,Petrol,30.0,3.4339872044851463,55.4,4.032469158504013,1.2,0.7884573603642703
United States,Ford,Focus,2008,2499,7.824046010856292,Manual,115000,11.652696102959753,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,2.0,1.0986122886681098
United States,Ford,Focus,2009,2950,7.989899374942939,Manual,68500,11.134603622683905,Petrol,205.0,5.327876168789581,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Focus,2009,3295,8.100464891029363,Manual,80000,11.289794413577894,Petrol,235.0,5.4638318050256105,40.4,3.7232808808312687,1.8,1.0296194171811581
United States,Ford,Focus,2008,2500,7.824445930877619,Manual,98500,11.49782197939291,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.6,0.9555114450274363
United States,Ford,Focus,2007,2495,7.822444729489319,Manual,78580,11.271885218915926,Petrol,200.0,5.303304908059076,42.2,3.765840495250065,1.4,0.8754687373538999
United States,Ford,S-MAX,2007,2400,7.783640596221253,Manual,144000,11.87757552297847,Diesel,240.0,5.484796933490655,44.1,3.8088822465086327,2.0,1.0986122886681098
United States,Ford,Focus,2006,1495,7.310550158534422,Manual,105000,11.561725152903833,Diesel,125.0,4.836281906951478,58.9,4.092676505121403,1.6,0.9555114450274363
United States,Ford,Fiesta,2007,2100,7.650168700845001,Manual,79000,11.277215789596893,Petrol,160.0,5.081404364984463,41.5,3.7495040759303713,1.2,0.7884573603642703
United States,Ford,Fusion,2010,2395,7.78155595923534,Manual,77000,11.251573687764477,Diesel,30.0,3.4339872044851463,62.8,4.155753190350744,1.4,0.8754687373538999
United States,Ford,Focus,2006,2495,7.822444729489319,Automatic,70730,11.166639228202394,Petrol,260.0,5.564520407322694,36.7,3.629660094453965,1.6,0.9555114450274363
United States,Ford,C-MAX,2007,2695,7.899524472032198,Manual,82000,11.314486721293981,Petrol,235.0,5.4638318050256105,39.8,3.708682081410116,1.8,1.0296194171811581
United States,Ford,Focus,2005,2495,7.822444729489319,Automatic,87908,11.384057467510363,Petrol,265.0,5.583496308781699,36.7,3.629660094453965,1.6,0.9555114450274363
South Korea,Hyundai,I10,2012,2995,8.005033344637111,Manual,50800,10.835671318412196,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I10,2010,2500,7.824445930877619,Manual,65555,11.090660018183717,Petrol,36.6,3.6270040503958487,57.6,4.070734696582967,1.2,0.7884573603642703
South Korea,Hyundai,I10,2010,1990,7.596392304064196,Manual,85640,11.357919419421995,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,Tucson,2008,2950,7.989899374942939,Manual,83000,11.326607934898927,Diesel,366.0,5.905361848054571,39.8,3.708682081410116,2.0,1.0986122886681098
South Korea,Hyundai,I30,2009,2000,7.601402334583733,Manual,94000,11.451060699493427,Petrol,195.2,5.279134547131263,46.3,3.856510295497887,1.4,0.8754687373538999
South Korea,Hyundai,I10,2011,1999,7.600902459542082,Manual,92000,11.429554725537322,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I10,2017,92000,11.429554725537322,Automatic,35460,10.476188780020186,Petrol,183.0,5.214935757608986,47.9,3.8897773964808264,1.2,0.7884573603642703
South Korea,Hyundai,Accent,2000,1295,7.16703787691222,Automatic,47000,10.757924157061597,Petrol,183.0,5.214935757608986,38.7,3.681351187693145,1.3,0.8329091229351039
South Korea,Hyundai,Terracan,2005,2895,7.971085753505607,Manual,130000,11.775297421715827,Diesel,396.5,5.985194934094387,32.8,3.520460802488973,2.9,1.3609765531356006
South Korea,Hyundai,Getz,2007,1995,7.59890045687141,Manual,57000,10.950824090522445,Petrol,152.5,5.033700567027251,51.4,3.9589065913269965,1.1,0.7419373447293773
South Korea,Hyundai,Getz,2003,2395,7.78155595923534,Automatic,59000,10.985309671896763,Petrol,317.2,5.762680115903686,37.2,3.6428355156125294,1.3,0.8329091229351039
South Korea,Hyundai,I10,2012,3250,8.086717920303906,Manual,64000,11.06665398721974,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I10,2011,2488,7.819636302367592,Manual,94138,11.452527692421553,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I10,2010,2950,7.989899374942939,Manual,62000,11.034905792929415,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,I30,2009,2699,7.90100705199242,Manual,105863,11.569910530452885,Petrol,244.0,5.501258210544727,45.6,3.8416005411316,1.6,0.9555114450274363
South Korea,Hyundai,Getz,2008,1695,7.4360278163518485,Manual,67000,11.112462823634855,Petrol,152.5,5.033700567027251,51.4,3.9589065913269965,1.1,0.7419373447293773
South Korea,Hyundai,Tucson,2007,2495,7.822444729489319,Manual,90631,11.414562630553325,Petrol,366.0,5.905361848054571,35.3,3.591817741270805,2.0,1.0986122886681098
South Korea,Hyundai,I30,2010,2495,7.822444729489319,Manual,99000,11.502885230075814,Diesel,36.6,3.6270040503958487,62.8,4.155753190350744,1.6,0.9555114450274363
South Korea,Hyundai,I30,2009,2250,7.719129840906732,Manual,116000,11.661354090741,Diesel,36.6,3.6270040503958487,60.1,4.11251186617755,1.6,0.9555114450274363
South Korea,Hyundai,I20,2010,1995,7.59890045687141,Manual,78100,11.265758139843117,Petrol,152.5,5.033700567027251,54.3,4.012772908528289,1.2,0.7884573603642703
South Korea,Hyundai,I10,2011,2495,7.822444729489319,Manual,78000,11.264476926102367,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I30,2008,1395,7.241366283322318,Manual,138000,11.835016210489899,Diesel,152.5,5.033700567027251,57.6,4.070734696582967,1.6,0.9555114450274363
South Korea,Hyundai,I10,2010,3299,8.101677747454572,Manual,14360,9.57227147806062,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,Terracan,2003,3290,8.098946748943339,Manual,78000,11.264476926102367,Diesel,396.5,5.985194934094387,32.8,3.520460802488973,2.9,1.3609765531356006
South Korea,Hyundai,I20,2009,2500,7.824445930877619,Manual,70151,11.158419595459192,Petrol,152.5,5.033700567027251,54.3,4.012772908528289,1.2,0.7884573603642703
South Korea,Hyundai,I10,2009,2799,7.937374696163295,Manual,67887,11.125614567442106,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.1,0.7419373447293773
South Korea,Hyundai,I30,2007,3299,8.101677747454572,Automatic,51279,10.845056091594552,Petrol,244.0,5.501258210544727,40.9,3.735285826928092,1.6,0.9555114450274363
South Korea,Hyundai,Getz,2007,2195,7.694392802629421,Manual,81400,11.307142836927456,Petrol,152.5,5.033700567027251,51.4,3.9589065913269965,1.1,0.7419373447293773
South Korea,Hyundai,Amica,2007,1750,7.467942332285852,Automatic,53000,10.87806606028079,Petrol,195.2,5.279134547131263,46.3,3.856510295497887,1.1,0.7419373447293773
South Korea,Hyundai,I10,2010,2995,8.005033344637111,Manual,58000,10.968215530759236,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,I10,2009,1995,7.59890045687141,Manual,55000,10.915106645867503,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,I10,2011,3295,8.100464891029363,Manual,68000,11.127277689932466,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I10,2013,2990,8.003363058629947,Manual,75000,11.225256725762893,Petrol,24.4,3.2347491740244907,61.4,4.133565275375382,1.2,0.7884573603642703
South Korea,Hyundai,I10,2009,1695,7.4360278163518485,Manual,84000,11.338583982516495,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,I10,2008,1495,7.310550158534422,Manual,94000,11.451060699493427,Petrol,36.6,3.6270040503958487,56.5,4.051784947803305,1.2,0.7884573603642703
South Korea,Hyundai,I30,2010,2895,7.971085753505607,Manual,82000,11.314486721293981,Petrol,195.2,5.279134547131263,46.3,3.856510295497887,1.4,0.8754687373538999
South Korea,Hyundai,Santa Fe,2002,1200,7.0909098220799835,Manual,94000,11.451060699493427,Petrol,396.5,5.985194934094387,30.4,3.4468078929142076,2.4,1.2237754316221157
