country,brand,model,year,price,price_log,transmission,mileage,mileage_log,fuelType,tax,tax_log,mpg,mpg_log,engineSize,engineSize_log,pricePerMileage_log
Germany,Mercedes-Benz,C Class,2019,32699,10.395130356885344,Semi-Auto,1362,7.217443431696533,Diesel,145.0,4.983606621708336,56.5,4.051784947803305,2.0,1.0986122886681098,1.4402787434721693
Germany,Mercedes-Benz,E Class,2019,40999,10.621327345686446,Semi-Auto,1000,6.90875477931522,Hybrid,135.0,4.912654885736052,188.3,5.243333058215277,2.0,1.0986122886681098,1.5373721726940794
Germany,Mercedes-Benz,E Class,2019,41519,10.63393051783977,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,42.8,3.7796338173824005,3.0,1.3862943611198906,1.5391964047816127
Germany,Mercedes-Benz,C Class,2019,32069,10.375676292687201,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,64.2,4.177459468932607,2.0,1.0986122886681098,1.5018156851871378
Germany,Mercedes-Benz,S Class,2019,63099,11.052476048529304,Automatic,1803,7.4977617006225685,Diesel,145.0,4.983606621708336,52.3,3.975936331171799,3.0,1.3862943611198906,1.474103404434896
Germany,Mercedes-Benz,E Class,2019,45799,10.732039370102276,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,48.7,3.906004933102583,3.0,1.3862943611198906,1.5533970611077341
Germany,Mercedes-Benz,SL CLASS,2019,79299,11.280993407622939,Semi-Auto,1776,7.482681828154651,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,5.5,1.8718021769015913,1.5076136693633828
Germany,Mercedes-Benz,A Class,2019,23299,10.056208639553791,Semi-Auto,975,6.883462586413092,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.4609229749288122
Germany,Mercedes-Benz,E Class,2019,40999,10.621327345686446,Semi-Auto,1000,6.90875477931522,Hybrid,135.0,4.912654885736052,188.3,5.243333058215277,2.0,1.0986122886681098,1.5373721726940794
Germany,Mercedes-Benz,A Class,2019,33889,10.430875264601097,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,36.7,3.629660094453965,2.0,1.0986122886681098,1.5098053987718725
Germany,Mercedes-Benz,SL CLASS,2019,32999,10.404262840448617,Semi-Auto,100,4.61512051684126,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,2.0,1.0986122886681098,2.2543859477736103
Germany,Mercedes-Benz,SL CLASS,2019,70999,11.170435156023453,Automatic,420,6.042632833682381,Petrol,145.0,4.983606621708336,27.2,3.339321977944068,4.7,1.7404661748405046,1.8486039882744603
Germany,Mercedes-Benz,C Class,2019,28599,10.261161996807944,Semi-Auto,901,6.804614520062624,Diesel,145.0,4.983606621708336,61.4,4.133565275375382,2.0,1.0986122886681098,1.5079710932271162
Germany,Mercedes-Benz,E Class,2020,37029,10.519483673907658,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,42.8,3.7796338173824005,2.0,1.0986122886681098,1.5226309240853275
Germany,Mercedes-Benz,SL CLASS,2019,55199,10.918718232265187,Semi-Auto,377,5.934894195619588,Petrol,145.0,4.983606621708336,31.4,3.4781584227982836,4.7,1.7404661748405046,1.8397494331615967
Germany,Mercedes-Benz,C Class,2019,32499,10.388995368317829,Semi-Auto,1303,7.1731917424865985,Petrol,145.0,4.983606621708336,46.3,3.856510295497887,1.5,0.9162907318741551,1.4483086109052574
Germany,Mercedes-Benz,E Class,2019,49799,10.815770263012745,Semi-Auto,1810,7.501634457883413,Petrol,145.0,4.983606621708336,31.7,3.487375077903208,3.0,1.3862943611198906,1.441788496058553
Germany,Mercedes-Benz,E Class,2020,38399,10.555812738575819,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,70.6,4.2710950739666,2.0,1.0986122886681098,1.5278893340055828
Germany,Mercedes-Benz,E Class,2020,41149,10.624979206105216,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,57.7,4.072439726834051,2.0,1.0986122886681098,1.537900757154727
Germany,Mercedes-Benz,A Class,2020,33569,10.42138808997408,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,35.8,3.6054978451748854,2.0,1.0986122886681098,1.5084321882686684
Germany,Mercedes-Benz,GLC Class,2019,37359,10.528355892342779,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,40.9,3.735285826928092,2.0,1.0986122886681098,1.523915123440859
Germany,Mercedes-Benz,A Class,2019,24109,10.090381971175217,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.4605210770232826
Germany,Mercedes-Benz,B Class,2019,24589,10.110095135210239,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,55.4,4.032469158504013,2.0,1.0986122886681098,1.463374436950609
Germany,Mercedes-Benz,GLE Class,2019,59889,11.000264825258508,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,32.5,3.5115454388310208,3.0,1.3862943611198906,1.5922210552606744
Germany,Mercedes-Benz,E Class,2019,40999,10.621327345686446,Semi-Auto,506,6.2285110035911835,Hybrid,135.0,4.912654885736052,188.3,5.243333058215277,2.0,1.0986122886681098,1.7052755208367598
Germany,Mercedes-Benz,GLC Class,2019,32919,10.401835654791006,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,44.8,3.824284091120139,2.0,1.0986122886681098,1.5056020928596356
Germany,Mercedes-Benz,GLC Class,2019,31519,10.358377543971816,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,47.9,3.8897773964808264,2.0,1.0986122886681098,1.4993117971106384
Germany,Mercedes-Benz,S Class,2019,60399,11.008744383922906,Semi-Auto,1500,7.313886831633462,Diesel,145.0,4.983606621708336,52.3,3.975936331171799,3.0,1.3862943611198906,1.5051838560461082
Germany,Mercedes-Benz,E Class,2019,39499,10.584055950889214,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,57.7,4.072439726834051,2.0,1.0986122886681098,1.5319773662509817
Germany,Mercedes-Benz,A Class,2020,24579,10.109688383120027,Manual,1000,6.90875477931522,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.3,0.8329091229351039,1.4633155620732679
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,GLC Class,2020,37659,10.536353802211144,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,40.9,3.735285826928092,2.0,1.0986122886681098,1.5250727719786694
Germany,Mercedes-Benz,C Class,2019,46599,10.749355820113736,Semi-Auto,1724,7.45298232946546,Petrol,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906,1.4422891863859684
Germany,Mercedes-Benz,GLC Class,2019,62299,11.039716704775545,Semi-Auto,1945,7.57353126274595,Petrol,145.0,4.983606621708336,27.4,3.3463891451671604,4.0,1.6094379124341003,1.457670975635856
Germany,Mercedes-Benz,C Class,2019,33699,10.425253116340453,Automatic,1000,6.90875477931522,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,2.0,1.0986122886681098,1.5089916271964976
Germany,Mercedes-Benz,C Class,2019,66899,11.11095424611632,Semi-Auto,262,5.572154032177765,Petrol,145.0,4.983606621708336,28.5,3.3843902633457743,4.0,1.6094379124341003,1.994014196655979
Germany,Mercedes-Benz,E Class,2019,34099,10.437052663271608,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,45.6,3.8416005411316,2.0,1.0986122886681098,1.5106995394481355
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,GLE Class,2019,87459,11.378936824966912,Semi-Auto,1493,7.309212365692763,Petrol,145.0,4.983606621708336,23.7,3.2068032436339315,5.5,1.8718021769015913,1.5567938453089978
Germany,Mercedes-Benz,S Class,2019,87478,11.379154043541098,Semi-Auto,1257,7.1372784372603855,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003,1.5943267652465214
Germany,Mercedes-Benz,S Class,2019,93499,11.44571671527678,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003,1.656697491933742
Germany,Mercedes-Benz,A Class,2019,134219,11.80723552371223,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003,1.709025128386817
Germany,Mercedes-Benz,S Class,2018,82099,11.31569329544052,Automatic,1952,7.577121930876679,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003,1.49340256084955
Germany,Mercedes-Benz,C Class,2019,67159,11.114833111191476,Automatic,883,6.784457062637643,Petrol,145.0,4.983606621708336,28.0,3.367295829986474,4.0,1.6094379124341003,1.6382789379567952
Germany,Mercedes-Benz,E Class,2019,33879,10.43058014876599,Automatic,1000,6.90875477931522,Diesel,145.0,4.983606621708336,70.6,4.2710950739666,2.0,1.0986122886681098,1.5097626825596848
Germany,Mercedes-Benz,GLC Class,2019,49569,10.811141091014619,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,26.7,3.3214324131932926,3.0,1.3862943611198906,1.56484655141953
Germany,Mercedes-Benz,C Class,2019,32099,10.376611309118108,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,51.4,3.9589065913269965,2.0,1.0986122886681098,1.5019510230969022
Germany,Mercedes-Benz,C Class,2019,26899,10.19988156558993,Automatic,796,6.680854678790215,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.5,0.9162907318741551,1.5267330388088831
Germany,Mercedes-Benz,E Class,2019,34269,10.442025614868655,Automatic,1000,6.90875477931522,Diesel,145.0,4.983606621708336,45.6,3.8416005411316,2.0,1.0986122886681098,1.5114193437769756
Germany,Mercedes-Benz,E Class,2019,38398,10.555786696570062,Automatic,275,5.62040086571715,Diesel,145.0,4.983606621708336,43.5,3.7954891891721947,3.0,1.3862943611198906,1.8781198972758981
Germany,Mercedes-Benz,E Class,2019,40999,10.621327345686446,Automatic,308,5.733341276897746,Hybrid,135.0,4.912654885736052,188.3,5.243333058215277,2.0,1.0986122886681098,1.852554528453527
Germany,Mercedes-Benz,C Class,2019,31539,10.359011860517029,Automatic,118,4.77912349311153,Diesel,145.0,4.983606621708336,64.2,4.177459468932607,2.0,1.0986122886681098,2.167554756734821
Germany,Mercedes-Benz,C Class,2019,32068,10.375645110411204,Automatic,23,3.1780538303479458,Diesel,145.0,4.983606621708336,64.2,4.177459468932607,2.0,1.0986122886681098,3.2647795362469485
Germany,Mercedes-Benz,A Class,2019,23349,10.058352263097044,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.4558849726743384
Germany,Mercedes-Benz,E Class,2018,57599,10.961277846683982,Semi-Auto,89,4.499809670330265,Petrol,145.0,4.983606621708336,30.1,3.4372078191851885,4.0,1.6094379124341003,2.4359425508500396
Germany,Mercedes-Benz,C Class,2019,24799,10.118598932153073,Automatic,508,6.2324480165505225,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,1.5,0.9162907318741551,1.623535231306016
Germany,Mercedes-Benz,A Class,2019,140319,11.85168080760601,Semi-Auto,785,6.666956792429207,Petrol,150.0,5.017279836814924,22.1,3.139832617527748,4.0,1.6094379124341003,1.777674758754162
Germany,Mercedes-Benz,A Class,2019,21658,9.983176351437496,Manual,1000,6.90875477931522,Petrol,150.0,5.017279836814924,47.1,3.8732821771117156,1.3,0.8329091229351039,1.4450037192414298
Germany,Mercedes-Benz,A Class,2018,109989,11.608144731551162,Semi-Auto,2122,7.660585461703256,Petrol,145.0,4.983606621708336,24.8,3.250374491927572,4.0,1.6094379124341003,1.515307777660404
Germany,Mercedes-Benz,GLC Class,2019,60699,11.01369897704759,Automatic,607,6.410174881966167,Petrol,145.0,4.983606621708336,26.4,3.3105430133940246,4.0,1.6094379124341003,1.718158892674298
Germany,Mercedes-Benz,CL Class,2019,26299,10.177324218165856,Automatic,1270,7.147559271189454,Petrol,145.0,4.983606621708336,38.2,3.6686767467964168,2.0,1.0986122886681098,1.4238880479367058
Germany,Mercedes-Benz,S Class,2019,86399,11.366742954792146,Automatic,1912,7.556427969440253,Petrol,145.0,4.983606621708336,34.0,3.5553480614894135,4.0,1.6094379124341003,1.5042481713266624
Germany,Mercedes-Benz,GLB Class,2020,30209,10.315928274380717,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,47.9,3.8897773964808264,2.0,1.0986122886681098,1.4931675249592817
Germany,Mercedes-Benz,A Class,2020,26519,10.185654444299798,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.474311184816633
Germany,Mercedes-Benz,C Class,2020,39099,10.573877745973457,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,2.0,1.0986122886681098,1.53050413333986
Germany,Mercedes-Benz,C Class,2020,37249,10.525407223807706,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,57.7,4.072439726834051,2.0,1.0986122886681098,1.5234883217046185
Germany,Mercedes-Benz,A Class,2020,33569,10.42138808997408,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,35.8,3.6054978451748854,2.0,1.0986122886681098,1.5084321882686684
Germany,Mercedes-Benz,C Class,2020,53669,10.890609465170874,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,29.1,3.40452517175483,3.0,1.3862943611198906,1.5763491125459117
Germany,Mercedes-Benz,E Class,2020,38399,10.555812738575819,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,70.6,4.2710950739666,2.0,1.0986122886681098,1.5278893340055828
Germany,Mercedes-Benz,E Class,2020,40979,10.62083942179289,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,57.7,4.072439726834051,2.0,1.0986122886681098,1.5373015486946553
Germany,Mercedes-Benz,SL CLASS,2019,52999,10.87804719253426,Semi-Auto,270,5.602118820879701,Petrol,145.0,4.983606621708336,36.7,3.629660094453965,3.0,1.3862943611198906,1.9417737360354808
Germany,Mercedes-Benz,A Class,2020,26319,10.178084385439254,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4732154650954454
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,E Class,2019,43999,10.691944912900398,Semi-Auto,10,2.3978952727983707,Diesel,145.0,4.983606621708336,45.6,3.8416005411316,3.0,1.3862943611198906,4.458887356003158
Germany,Mercedes-Benz,S Class,2019,64999,11.082142548877775,Semi-Auto,119,4.787491742782046,Petrol,145.0,4.983606621708336,40.9,3.735285826928092,3.0,1.3862943611198906,2.314811835568381
Germany,Mercedes-Benz,A Class,2020,138439,11.83819229774928,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,4.0,1.6094379124341003,1.7135059320954296
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,A Class,2020,24109,10.090381971175217,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.4605210770232826
Germany,Mercedes-Benz,A Class,2020,24109,10.090381971175217,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.4605210770232826
Germany,Mercedes-Benz,GLC Class,2020,39489,10.583802754280695,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,40.9,3.735285826928092,2.0,1.0986122886681098,1.5319407175904625
Germany,Mercedes-Benz,GLC Class,2020,37189,10.523795186919116,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,40.9,3.735285826928092,2.0,1.0986122886681098,1.523254989224297
Germany,Mercedes-Benz,E Class,2020,43649,10.683958561267747,Semi-Auto,1000,6.90875477931522,Hybrid,135.0,4.912654885736052,176.6,5.17953383055807,2.0,1.0986122886681098,1.5464376580936798
Germany,Mercedes-Benz,A Class,2020,25429,10.143684858416165,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,62.8,4.155753190350744,1.5,0.9162907318741551,1.4682363439481614
Germany,Mercedes-Benz,A Class,2020,24409,10.102748163387005,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.46231100771366
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,A Class,2020,24729,10.115772360515463,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.4641961805913328
Germany,Mercedes-Benz,CL Class,2020,28109,10.243880663900578,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,56.5,4.051784947803305,2.0,1.0986122886681098,1.4827390739892388
Germany,Mercedes-Benz,GLE Class,2020,64359,11.07224760110632,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,29.5,3.417726683613366,3.0,1.3862943611198906,1.6026401218142199
Germany,Mercedes-Benz,A Class,2020,22559,10.023933705611995,Manual,1000,6.90875477931522,Petrol,145.0,4.983606621708336,28.5,3.3843902633457743,1.3,0.8329091229351039,1.4509030969840768
Germany,Mercedes-Benz,A Class,2020,25429,10.143684858416165,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,62.8,4.155753190350744,1.5,0.9162907318741551,1.4682363439481614
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,C Class,2020,39759,10.590616660770511,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,54.3,4.012772908528289,2.0,1.0986122886681098,1.5329269888806545
Germany,Mercedes-Benz,GLE Class,2020,57049,10.951683355290221,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,29.5,3.417726683613366,3.0,1.3862943611198906,1.5851891846095783
Germany,Mercedes-Benz,E Class,2020,35409,10.474749545105949,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,45.6,3.8416005411316,2.0,1.0986122886681098,1.5161559325375538
Germany,Mercedes-Benz,GLE Class,2020,57569,10.960756877669855,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,32.8,3.520460802488973,2.9,1.3609765531356006,1.5865025214798925
Germany,Mercedes-Benz,C Class,2019,34099,10.437052663271608,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,42.2,3.765840495250065,2.0,1.0986122886681098,1.5106995394481355
Germany,Mercedes-Benz,C Class,2020,33509,10.419599180731357,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,39.2,3.6938669956249757,2.0,1.0986122886681098,1.508173254596847
Germany,Mercedes-Benz,GLA Class,2019,24999,10.126631103850338,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,64.2,4.177459468932607,2.1,1.1314021114911006,1.4657679172764133
Germany,Mercedes-Benz,C Class,2019,29339,10.286707051696972,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.5,0.9162907318741551,1.4889379316943372
Germany,Mercedes-Benz,C Class,2019,27299,10.21464198117305,Automatic,386,5.958424693029782,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.5,0.9162907318741551,1.7143192215087033
Germany,Mercedes-Benz,GLS Class,2020,76469,11.24465378603827,Semi-Auto,2700,7.901377353792616,Diesel,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906,1.4231257770065748
Germany,Mercedes-Benz,A Class,2019,23399,10.060491301345794,Manual,1200,7.0909098220799835,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.3,0.8329091229351039,1.4187870885085858
Germany,Mercedes-Benz,SL CLASS,2019,34639,10.45276436267637,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,2.0,1.0986122886681098,1.5129737118433988
Germany,Mercedes-Benz,A Class,2019,25079,10.129825994746858,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4662303581935647
Germany,Mercedes-Benz,C Class,2019,34649,10.453053004618049,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,61.4,4.133565275375382,2.0,1.0986122886681098,1.5130154909991076
Germany,Mercedes-Benz,GLE Class,2019,55799,10.929529148369403,Semi-Auto,838,6.732210706467206,Diesel,145.0,4.983606621708336,32.8,3.520460802488973,3.0,1.3862943611198906,1.6234680738483274
Germany,Mercedes-Benz,A Class,2020,25879,10.161225748614838,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.4707752805234164
Germany,Mercedes-Benz,C Class,2019,33699,10.425253116340453,Semi-Auto,246,5.5093883366279774,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,2.0,1.0986122886681098,1.8922705170427743
Germany,Mercedes-Benz,C Class,2019,42699,10.661954199216716,Semi-Auto,24,3.2188758248682006,Petrol,145.0,4.983606621708336,30.4,3.4468078929142076,3.0,1.3862943611198906,3.3123223073239485
Germany,Mercedes-Benz,GLC Class,2019,76699,11.247656987355347,Semi-Auto,473,6.161207321695077,Petrol,145.0,4.983606621708336,21.6,3.1179499062782403,4.0,1.6094379124341003,1.8255605435885383
Germany,Mercedes-Benz,C Class,2019,33599,10.422281345951296,Semi-Auto,1000,6.90875477931522,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,2.0,1.0986122886681098,1.5085614816081703
Germany,Mercedes-Benz,E Class,2019,45799,10.732039370102276,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,48.7,3.906004933102583,3.0,1.3862943611198906,1.5533970611077341
Germany,Mercedes-Benz,C Class,2019,27099,10.207289006867793,Semi-Auto,1327,7.191429330036379,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.5,0.9162907318741551,1.4193686037120743
Germany,Mercedes-Benz,CL Class,2019,39099,10.573877745973457,Semi-Auto,25,3.258096538021482,Petrol,145.0,4.983606621708336,32.8,3.520460802488973,2.0,1.0986122886681098,3.2454157274279445
Germany,Mercedes-Benz,E Class,2019,71199,11.173248097400068,Semi-Auto,375,5.929589143389895,Petrol,145.0,4.983606621708336,31.0,3.4657359027997265,4.0,1.6094379124341003,1.8843207897221053
Germany,Mercedes-Benz,C Class,2019,28599,10.261161996807944,Semi-Auto,1171,7.066466970136958,Diesel,145.0,4.983606621708336,61.4,4.133565275375382,2.0,1.0986122886681098,1.4520922605556408
Germany,Mercedes-Benz,E Class,2019,44099,10.694215061434937,Semi-Auto,175,5.170483995038151,Petrol,145.0,4.983606621708336,32.1,3.4995332823830174,3.0,1.3862943611198906,2.068319923569559
Germany,Mercedes-Benz,A Class,2019,24599,10.110501721920453,Semi-Auto,277,5.627621113690637,Diesel,145.0,4.983606621708336,56.5,4.051784947803305,2.0,1.0986122886681098,1.79658536309846
Germany,Mercedes-Benz,V Class,2019,49589,10.81154447948318,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,44.8,3.824284091120139,2.2,1.1631508098056809,1.5649049394332093
Germany,Mercedes-Benz,A Class,2019,22999,10.043249494911286,Semi-Auto,510,6.236369590203704,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.3,0.8329091229351039,1.6104320550032114
Germany,Mercedes-Benz,C Class,2019,36539,10.506162829931998,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,55.4,4.032469158504013,2.0,1.0986122886681098,1.52070281339083
Germany,Mercedes-Benz,C Class,2019,27999,10.239959789157341,Automatic,649,6.476972362889683,Petrol,145.0,4.983606621708336,46.3,3.856510295497887,1.5,0.9162907318741551,1.580979385959401
Germany,Mercedes-Benz,E Class,2018,34199,10.439980923050696,Semi-Auto,413,6.025865973825314,Diesel,145.0,4.983606621708336,41.5,3.7495040759303713,3.0,1.3862943611198906,1.7325279002883684
Germany,Mercedes-Benz,A Class,2019,24799,10.118598932153073,Automatic,440,6.089044875446846,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.6617711216014839
Germany,Mercedes-Benz,C Class,2019,31999,10.373491181781864,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,61.4,4.133565275375382,2.0,1.0986122886681098,1.5014994037478429
Germany,Mercedes-Benz,SL CLASS,2019,52799,10.874266469694353,Automatic,1000,6.90875477931522,Petrol,145.0,4.983606621708336,36.7,3.629660094453965,3.0,1.3862943611198906,1.5739835639053013
Germany,Mercedes-Benz,A Class,2019,23499,10.06475570013225,Manual,296,5.6937321388027,Petrol,145.0,4.983606621708336,47.1,3.8732821771117156,1.3,0.8329091229351039,1.7676904102216349
Germany,Mercedes-Benz,GLA Class,2019,27359,10.216837371736487,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,56.5,4.051784947803305,2.1,1.1314021114911006,1.478824722846677
Germany,Mercedes-Benz,C Class,2019,26899,10.19988156558993,Semi-Auto,1308,7.1770187659099,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.5,0.9162907318741551,1.4211864143421662
Germany,Mercedes-Benz,C Class,2019,35399,10.474467099121865,Semi-Auto,1152,7.050122520269059,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,1.5,0.9162907318741551,1.485714194187099
Germany,Mercedes-Benz,GLA Class,2019,25499,10.146433731146518,Semi-Auto,1270,7.147559271189454,Diesel,145.0,4.983606621708336,64.2,4.177459468932607,2.1,1.1314021114911006,1.41956622480138
Germany,Mercedes-Benz,C Class,2019,31529,10.358694752539106,Semi-Auto,1000,6.90875477931522,Diesel,145.0,4.983606621708336,51.4,3.9589065913269965,2.0,1.0986122886681098,1.4993577111106897
